date,open,high,low,close,adj_close,volume
2014-04-25,111.48999786376953,111.98999786376953,111.31999969482422,111.33000183105469,80.17610168457031,5976500
2014-04-28,111.11000061035156,111.27999877929688,110.55000305175781,110.79000091552734,79.78719329833984,7606000
2014-04-29,110.16999816894531,110.7300033569336,110.04000091552734,110.63999938964844,79.6792221069336,5235200
2014-04-30,110.72000122070312,111.26000213623047,110.37999725341797,111.0999984741211,80.01050567626953,7721400
2014-05-01,110.87999725341797,112.08000183105469,110.83999633789062,112.0199966430664,80.86882019042969,11556500
2014-05-02,111.54000091552734,113.0999984741211,111.30000305175781,112.70999908447266,81.3669662475586,12702100
2014-05-05,112.76000213623047,112.80999755859375,111.88999938964844,112.02999877929688,80.87600708007812,8043000
2014-05-06,112.11000061035156,112.69999694824219,112.04000091552734,112.4800033569336,81.20091247558594,6522600
2014-05-07,112.30999755859375,112.56999969482422,111.94000244140625,112.08000183105469,80.91217041015625,8199200
2014-05-08,112.33999633789062,112.76000213623047,111.45999908447266,111.5999984741211,80.5656509399414,10878800
2014-05-09,111.52999877929688,111.80999755859375,110.9800033569336,111.23999786376953,80.30577850341797,6000600
2014-05-12,111.01000213623047,111.12999725341797,110.54000091552734,110.79000091552734,79.98085021972656,4563800
2014-05-13,111.44000244140625,111.75,111.33000183105469,111.75,80.67390441894531,5501000
2014-05-14,112.62999725341797,113.2300033569336,112.55999755859375,112.95999908447266,81.5474624633789,8851400
2014-05-15,113.77999877929688,114.41000366210938,113.5999984741211,113.86000061035156,82.1971664428711,12627900
2014-05-16,113.61000061035156,114.0,113.41999816894531,113.54000091552734,81.96614074707031,5019200
2014-05-19,113.93000030517578,113.95999908447266,112.62000274658203,112.69999694824219,81.3597183227539,7403300
2014-05-20,112.5999984741211,113.4800033569336,112.58999633789062,112.94999694824219,81.54023742675781,6549800
2014-05-21,112.22000122070312,112.4000015258789,111.87000274658203,112.26000213623047,81.0420913696289,8224600
2014-05-22,112.26000213623047,112.4000015258789,111.79000091552734,112.0999984741211,80.92655944824219,6495700
2014-05-23,112.5199966430664,112.91000366210938,112.44999694824219,112.69999694824219,81.3597183227539,3835000
2014-05-27,112.8499984741211,113.4000015258789,112.4000015258789,113.36000061035156,81.83623504638672,6658300
2014-05-28,114.0999984741211,114.83999633789062,114.08999633789062,114.76000213623047,82.84686279296875,10361000
2014-05-29,114.87000274658203,115.19000244140625,114.12999725341797,114.1500015258789,82.40650939941406,10692000
2014-05-30,113.95999908447266,114.4000015258789,113.80999755859375,114.0999984741211,82.37039184570312,6518900
2014-06-02,113.04000091552734,113.68000030517578,112.55000305175781,112.95999908447266,81.75809478759766,11728200
2014-06-03,112.41000366210938,112.54000091552734,111.51000213623047,111.56999969482422,80.75202941894531,12694100
2014-06-04,111.76000213623047,111.81999969482422,111.2699966430664,111.54000091552734,80.7303237915039,7882000
2014-06-05,111.12999725341797,111.97000122070312,111.0199966430664,111.58999633789062,80.76653289794922,6915600
2014-06-06,112.12999725341797,112.41000366210938,111.48999786376953,111.58999633789062,80.76653289794922,7832800
2014-06-09,111.44999694824219,111.63999938964844,111.19999694824219,111.43000030517578,80.6507339477539,5162800
2014-06-10,111.04000091552734,111.2699966430664,110.83000183105469,111.0199966430664,80.35395812988281,5986000
2014-06-11,111.26000213623047,111.54000091552734,110.8499984741211,111.22000122070312,80.49867248535156,5569700
2014-06-12,111.30000305175781,112.3499984741211,111.0,112.20999908447266,81.21526336669922,9775900
2014-06-13,111.56999969482422,112.62000274658203,111.52999877929688,112.1500015258789,81.17182922363281,5412500
2014-06-16,112.20999908447266,112.62999725341797,112.0999984741211,112.43000030517578,81.37451171875,5184600
2014-06-17,112.06999969482422,112.08999633789062,111.4800033569336,111.54000091552734,80.7303237915039,6668800
2014-06-18,111.80000305175781,112.76000213623047,111.55999755859375,112.4000015258789,81.35279083251953,11256500
2014-06-19,112.51000213623047,112.55999755859375,110.73999786376953,110.95999908447266,80.3105239868164,14215500
2014-06-20,110.97000122070312,111.80000305175781,110.9000015258789,111.80000305175781,80.91854095458984,7319100
2014-06-23,112.08000183105469,112.18000030517578,111.41000366210938,111.44999694824219,80.66517639160156,5821700
2014-06-24,112.1500015258789,112.6500015258789,111.81999969482422,112.58000183105469,81.48303985595703,9698300
2014-06-25,113.0999984741211,113.36000061035156,112.69000244140625,112.87000274658203,81.69296264648438,5699300
2014-06-26,113.20999908447266,113.80000305175781,113.20999908447266,113.41000366210938,82.08383178710938,6628900
2014-06-27,113.68000030517578,113.81999969482422,113.16999816894531,113.23999786376953,81.96076202392578,7216500
2014-06-30,113.55999755859375,113.80000305175781,113.08999633789062,113.5199966430664,82.16341400146484,5593100
2014-07-01,112.5,112.73999786376953,112.19999694824219,112.27999877929688,81.47551727294922,8019200
2014-07-02,111.62999725341797,111.66999816894531,110.97000122070312,111.08000183105469,80.60472106933594,9382500
2014-07-03,110.37999725341797,110.86000061035156,110.33999633789062,110.68000030517578,80.31449127197266,6173900
2014-07-07,111.2699966430664,111.80999755859375,111.2300033569336,111.48999786376953,80.90228271484375,5928900
2014-07-08,112.23999786376953,112.86000061035156,112.23999786376953,112.73999786376953,81.8093490600586,6352100
2014-07-09,112.66000366210938,113.13999938964844,112.37999725341797,112.83000183105469,81.87459564208984,6395200
2014-07-10,113.54000091552734,113.66000366210938,112.81999969482422,112.86000061035156,81.8963623046875,7196900
2014-07-11,113.3499984741211,113.68000030517578,113.27999877929688,113.58000183105469,82.4188461303711,4676500
2014-07-14,113.27999877929688,113.41000366210938,112.93000030517578,113.08999633789062,82.06328582763672,4743300
2014-07-15,112.83000183105469,113.47000122070312,112.5,112.86000061035156,81.8963623046875,7720000
2014-07-16,113.0,113.58000183105469,112.94000244140625,113.45999908447266,82.3317642211914,4615800
2014-07-17,114.2300033569336,115.05000305175781,113.94000244140625,114.88999938964844,83.3694076538086,10901000
2014-07-18,114.87999725341797,114.95999908447266,114.11000061035156,114.5199966430664,83.10093688964844,6677900
2014-07-21,115.01000213623047,115.62999725341797,115.01000213623047,115.08999633789062,83.51457214355469,5724100
2014-07-22,115.08999633789062,115.45999908447266,114.6500015258789,115.33000183105469,83.688720703125,5753200
2014-07-23,115.51000213623047,115.62999725341797,115.16999816894531,115.18000030517578,83.579833984375,3489600
2014-07-24,114.5199966430664,114.58000183105469,114.25,114.31999969482422,82.955810546875,6609000
2014-07-25,115.33999633789062,115.68000030517578,115.16000366210938,115.66999816894531,83.93547058105469,7041800
2014-07-28,115.58999633789062,115.9000015258789,115.12000274658203,115.51000213623047,83.81934356689453,5138300
2014-07-29,115.87000274658203,116.06999969482422,115.41999816894531,115.93000030517578,84.12410736083984,6579300
2014-07-30,115.1500015258789,115.37999725341797,114.16999816894531,114.31999969482422,82.955810546875,12251200
2014-07-31,113.52999877929688,114.58000183105469,113.47000122070312,113.9800033569336,82.70909881591797,18254000
2014-08-01,113.58000183105469,114.87000274658203,113.05000305175781,114.55999755859375,83.3493423461914,14951200
2014-08-04,114.52999877929688,114.80999755859375,114.26000213623047,114.26000213623047,83.13106536865234,5183800
2014-08-05,114.06999969482422,114.80000305175781,113.68000030517578,114.62999725341797,83.40030670166016,8032000
2014-08-06,115.47000122070312,115.47000122070312,114.5999984741211,114.69999694824219,83.45121002197266,7289200
2014-08-07,114.83999633789062,115.7699966430664,114.56999969482422,115.7699966430664,84.2297134399414,9745500
2014-08-08,115.93000030517578,116.41999816894531,115.37999725341797,115.5199966430664,84.04783630371094,9536700
2014-08-11,115.6500015258789,115.81999969482422,115.29000091552734,115.51000213623047,84.0405502319336,6668800
2014-08-12,115.41000366210938,115.44000244140625,114.7300033569336,114.76000213623047,83.49483489990234,8122400
2014-08-13,114.87000274658203,115.5199966430664,114.77999877929688,115.51000213623047,84.0405502319336,8210500
2014-08-14,115.93000030517578,116.5,115.38999938964844,116.44000244140625,84.71714782714844,9028200
2014-08-15,116.70999908447266,118.36000061035156,116.69000244140625,117.70999908447266,85.6411361694336,17606700
2014-08-18,117.20999908447266,117.30000305175781,116.38999938964844,116.54000091552734,84.78988647460938,7595300
2014-08-19,117.08000183105469,117.1500015258789,115.9800033569336,116.18000030517578,84.52802276611328,5936900
2014-08-20,116.04000091552734,116.11000061035156,115.56999969482422,115.98999786376953,84.38973999023438,7275600
2014-08-21,116.06999969482422,116.76000213623047,116.0199966430664,116.63999938964844,84.8626708984375,6790700
2014-08-22,116.73999786376953,117.43000030517578,116.20999908447266,117.29000091552734,85.33556365966797,10149900
2014-08-25,117.44999694824219,117.77999877929688,117.20999908447266,117.7300033569336,85.65573120117188,5760700
2014-08-26,117.94000244140625,117.98999786376953,117.20999908447266,117.3499984741211,85.37923431396484,5487600
2014-08-27,117.69999694824219,118.41000366210938,117.4000015258789,118.3499984741211,86.10682678222656,7265800
2014-08-28,119.12999725341797,119.37000274658203,118.66999816894531,118.97000122070312,86.55787658691406,9463600
2014-08-29,118.91999816894531,119.43000030517578,118.75,119.05000305175781,86.6160888671875,8512900
2014-09-02,117.27999877929688,117.37999725341797,116.69999694824219,116.7300033569336,85.12195587158203,10506000
2014-09-03,116.4000015258789,117.37999725341797,116.30999755859375,117.37999725341797,85.59590148925781,6553900
2014-09-04,116.62000274658203,116.87999725341797,115.93000030517578,115.94999694824219,84.5531005859375,12528900
2014-09-05,116.44000244140625,116.5999984741211,115.44000244140625,115.7300033569336,84.39268493652344,6886000
2014-09-08,116.41000366210938,116.62999725341797,115.44999694824219,115.77999877929688,84.4291763305664,9326400
2014-09-09,115.48999786376953,115.88999938964844,115.44999694824219,115.69000244140625,84.36353302001953,5353100
2014-09-10,114.97000122070312,115.12000274658203,114.79000091552734,114.95999908447266,83.8311996459961,8729400
2014-09-11,115.26000213623047,115.54000091552734,114.56999969482422,114.58000183105469,83.55412292480469,9274800
2014-09-12,113.69000244140625,113.91999816894531,113.22000122070312,113.37999725341797,82.67901611328125,11114900
2014-09-15,113.8499984741211,114.06999969482422,113.36000061035156,113.55000305175781,82.80294799804688,5510700
2014-09-16,113.61000061035156,113.86000061035156,113.08000183105469,113.08999633789062,82.46756744384766,9304700
2014-09-17,113.52999877929688,113.83000183105469,112.7300033569336,112.80000305175781,82.25605773925781,12917000
2014-09-18,113.18000030517578,113.4800033569336,112.8499984741211,113.16000366210938,82.51860809326172,7031200
2014-09-19,113.58000183105469,114.68000030517578,113.19999694824219,114.5999984741211,83.56865692138672,13236900
2014-09-22,114.66000366210938,115.04000091552734,114.44000244140625,114.73999786376953,83.67074584960938,6617200
2014-09-23,114.91000366210938,115.47000122070312,114.7699966430664,115.44999694824219,84.18855285644531,6362400
2014-09-24,115.29000091552734,115.55000305175781,114.63999938964844,114.80999755859375,83.72178649902344,5223300
2014-09-25,115.30999755859375,116.18000030517578,115.30999755859375,116.16999816894531,84.71357727050781,8947800
2014-09-26,116.0199966430664,116.29000091552734,115.62000274658203,116.0,84.58956909179688,7799600
2014-09-29,117.0,117.16999816894531,116.66000366210938,116.93000030517578,85.26775360107422,6791800
2014-09-30,116.66000366210938,117.04000091552734,116.12999725341797,116.2699966430664,84.78646087646484,7277500
2014-10-01,116.88999938964844,118.26000213623047,116.83000183105469,118.2300033569336,86.43061828613281,17194900
2014-10-02,117.83000183105469,118.19999694824219,117.13999938964844,117.19999694824219,85.67761993408203,8251800
2014-10-03,117.0,117.7699966430664,116.83000183105469,117.69999694824219,86.04314422607422,8561500
2014-10-06,117.62000274658203,118.19000244140625,117.36000061035156,117.7699966430664,86.09432983398438,4485500
2014-10-07,118.30999755859375,119.43000030517578,118.18000030517578,119.36000061035156,87.2566909790039,8837700
2014-10-08,119.44999694824219,119.5199966430664,118.51000213623047,119.38999938964844,87.2785873413086,9391300
2014-10-09,119.2699966430664,119.66999816894531,118.77999877929688,118.87000274658203,86.89847564697266,10291700
2014-10-10,119.5199966430664,120.08000183105469,119.30999755859375,120.05000305175781,87.76105499267578,8774400
2014-10-13,120.16000366210938,121.16999816894531,120.05000305175781,120.77999877929688,88.29474639892578,6450700
2014-10-14,121.30999755859375,121.77999877929688,120.68000030517578,121.56999969482422,88.87227630615234,11285400
2014-10-15,124.58000183105469,127.68000030517578,121.83999633789062,122.52999877929688,89.5740737915039,37407500
2014-10-16,124.12000274658203,124.12999725341797,121.44000244140625,121.75,89.0038833618164,18096600
2014-10-17,121.19000244140625,121.70999908447266,120.4800033569336,121.06999969482422,88.50672149658203,8524300
2014-10-20,121.77999877929688,121.8499984741211,120.94000244140625,121.51000213623047,88.8283920288086,7742500
2014-10-21,120.83999633789062,121.23999786376953,120.52999877929688,120.54000091552734,88.11924743652344,9754700
2014-10-22,120.47000122070312,120.8499984741211,120.22000122070312,120.66999816894531,88.21436309814453,9260200
2014-10-23,120.04000091552734,120.18000030517578,119.05999755859375,119.5999984741211,87.43212890625,10936300
2014-10-24,119.93000030517578,120.41000366210938,119.47000122070312,119.72000122070312,87.5197982788086,5704900
2014-10-27,119.88999938964844,120.2699966430664,119.66000366210938,119.94000244140625,87.68065643310547,3391900
2014-10-28,119.4800033569336,119.6500015258789,119.08000183105469,119.19000244140625,87.13235473632812,5141300
2014-10-29,118.95999908447266,119.81999969482422,118.41999816894531,119.45999908447266,87.32979583740234,9105100
2014-10-30,120.31999969482422,120.45999908447266,119.51000213623047,119.55999755859375,87.40288543701172,7024400
2014-10-31,119.33999633789062,119.70999908447266,118.83000183105469,119.25,87.17621612548828,6664200
2014-11-03,118.9000015258789,119.16000366210938,118.20999908447266,118.95999908447266,87.17626190185547,9726600
2014-11-04,119.41999816894531,119.91000366210938,119.08000183105469,119.33000183105469,87.44739532470703,3664800
2014-11-05,118.91000366210938,119.37000274658203,118.81999969482422,119.16000366210938,87.32281494140625,4799600
2014-11-06,118.5999984741211,118.93000030517578,118.30999755859375,118.38999938964844,86.75853729248047,5901900
2014-11-07,118.72000122070312,119.75,118.68000030517578,119.75,87.75519561767578,8550500
2014-11-10,119.58000183105469,119.58000183105469,118.55999755859375,118.6500015258789,86.94905090332031,4787300
2014-11-11,118.4800033569336,118.80999755859375,118.33999633789062,118.7300033569336,87.00769805908203,2416500
2014-11-12,119.19999694824219,119.52999877929688,118.44999694824219,118.62999725341797,86.93441009521484,4040800
2014-11-13,118.69999694824219,119.18000030517578,118.44000244140625,118.91000366210938,87.1396255493164,4475900
2014-11-14,118.83999633789062,119.58999633789062,118.68000030517578,119.48999786376953,87.56460571289062,5191200
2014-11-17,119.77999877929688,119.79000091552734,118.87999725341797,119.19000244140625,87.34475708007812,4726200
2014-11-18,119.31999969482422,119.58000183105469,119.16000366210938,119.5199966430664,87.58663177490234,4471200
2014-11-19,118.87999725341797,119.58000183105469,118.76000213623047,118.76000213623047,87.02969360351562,5792500
2014-11-20,119.9000015258789,119.94999694824219,119.05999755859375,119.37999725341797,87.48403930664062,5683600
2014-11-21,119.56999969482422,120.16000366210938,119.5199966430664,120.0999984741211,88.01165008544922,3640100
2014-11-24,119.66999816894531,120.2699966430664,119.55000305175781,120.19999694824219,88.08491516113281,4033900
2014-11-25,120.37000274658203,121.2699966430664,120.30999755859375,121.19999694824219,88.81776428222656,6770000
2014-11-26,121.63999938964844,121.87000274658203,121.47000122070312,121.52999877929688,89.05957794189453,4339100
2014-11-28,122.12999725341797,122.66999816894531,122.12999725341797,122.48999786376953,89.7630615234375,4562200
2014-12-01,122.68000030517578,122.80999755859375,121.45999908447266,121.5,89.23943328857422,7728600
2014-12-02,120.83999633789062,120.8499984741211,120.29000091552734,120.31999969482422,88.37273406982422,5757200
2014-12-03,120.30000305175781,120.80000305175781,120.12999725341797,120.79000091552734,88.71796417236328,4868600
2014-12-04,120.75,121.80000305175781,120.62000274658203,121.80000305175781,89.45978546142578,4250500
2014-12-05,121.56999969482422,121.5999984741211,120.5199966430664,121.08999633789062,88.93831634521484,8030700
2014-12-08,121.41999816894531,122.83999633789062,121.13999938964844,122.56999969482422,90.02527618408203,6021800
2014-12-09,123.5999984741211,123.97000122070312,122.95999908447266,123.19999694824219,90.48800659179688,6639700
2014-12-10,123.18000030517578,124.4000015258789,123.08000183105469,124.0999984741211,91.14905548095703,6439200
2014-12-11,123.73999786376953,124.61000061035156,123.29000091552734,124.61000061035156,91.52365112304688,7863500
2014-12-12,125.44999694824219,126.3499984741211,125.0199966430664,126.30000305175781,92.76493835449219,9317400
2014-12-15,125.63999938964844,126.69999694824219,125.43000030517578,126.04000091552734,92.57398223876953,9387400
2014-12-16,127.36000061035156,127.72000122070312,126.36000061035156,127.5999984741211,93.71977996826172,7426400
2014-12-17,126.91000366210938,127.19000244140625,125.69999694824219,126.44999694824219,92.87508392333984,11558800
2014-12-18,124.93000030517578,125.0999984741211,124.19999694824219,124.19999694824219,91.22252655029297,12758200
2014-12-19,124.58000183105469,125.94999694824219,124.44000244140625,125.87000274658203,92.44906616210938,7894500
2014-12-22,125.44999694824219,126.19000244140625,125.31999969482422,126.04000091552734,92.57398223876953,4118800
2014-12-23,125.44999694824219,125.5999984741211,123.48999786376953,123.54000091552734,90.7377700805664,7406100
2014-12-24,123.05999755859375,124.05999755859375,122.93000030517578,123.94999694824219,91.23162078857422,4871400
2014-12-26,124.55000305175781,124.58999633789062,124.0199966430664,124.41000366210938,91.5701675415039,2921300
2014-12-29,124.91000366210938,125.66000366210938,124.80999755859375,125.33999633789062,92.25472259521484,4070700
2014-12-30,125.9800033569336,126.20999908447266,125.52999877929688,125.68000030517578,92.50499725341797,4372600
2014-12-31,125.69999694824219,126.16999816894531,125.6500015258789,125.91999816894531,92.6816177368164,4993300
2015-01-02,126.29000091552734,127.66000366210938,126.1500015258789,127.31999969482422,93.71208190917969,9432000
2015-01-05,128.00999450683594,129.6300048828125,127.95999908447266,129.32000732421875,95.18417358398438,9789500
2015-01-06,130.6999969482422,132.49000549316406,130.19000244140625,131.64999389648438,96.89910888671875,18331300
2015-01-07,130.6999969482422,131.97000122070312,130.1699981689453,131.38999938964844,96.70771789550781,9762900
2015-01-08,130.36000061035156,130.3699951171875,129.4199981689453,129.64999389648438,95.42704010009766,8055300
2015-01-09,129.1999969482422,131.11000061035156,129.0399932861328,131.07000732421875,96.47222900390625,9398800
2015-01-12,131.0,132.30999755859375,130.9199981689453,131.82000732421875,97.02425384521484,6658100
2015-01-13,131.38999938964844,132.61000061035156,131.13999938964844,131.82000732421875,97.02425384521484,8260800
2015-01-14,133.72000122070312,134.1199951171875,132.6999969482422,132.82000732421875,97.76026153564453,12324500
2015-01-15,132.85000610351562,135.02999877929688,132.67999267578125,134.91000366210938,99.29862213134766,11454200
2015-01-16,134.3300018310547,134.67999267578125,133.02999877929688,133.19000244140625,98.03260040283203,9390500
2015-01-20,134.1300048828125,135.11000061035156,134.07000732421875,134.9600067138672,99.33541107177734,7758700
2015-01-21,135.1999969482422,135.58999633789062,132.9600067138672,133.39999389648438,98.18714904785156,9803900
2015-01-22,134.0,134.17999267578125,132.27999877929688,132.9199981689453,97.83389282226562,10200000
2015-01-23,134.3000030517578,135.1199951171875,134.14999389648438,134.77000427246094,99.1955337524414,7334600
2015-01-26,134.83999633789062,135.19000244140625,134.0500030517578,134.36000061035156,98.89376831054688,5966500
2015-01-27,135.72999572753906,136.1300048828125,134.14999389648438,134.57000732421875,99.04834747314453,8079600
2015-01-28,134.75,137.41000366210938,134.6999969482422,136.77000427246094,100.6675796508789,12230300
2015-01-29,136.1199951171875,136.6699981689453,135.4600067138672,135.8699951171875,100.0051498413086,8881400
2015-01-30,137.7100067138672,138.5,137.17999267578125,138.27999877929688,101.77903747558594,14871200
2015-02-02,136.6999969482422,137.9199981689453,136.66000366210938,137.47999572753906,101.39480590820312,13689900
2015-02-03,135.64999389648438,135.7899932861328,134.3699951171875,134.57000732421875,99.24859619140625,14008700
2015-02-04,133.49000549316406,134.99000549316406,133.1199951171875,134.8000030517578,99.4181900024414,11360400
2015-02-05,134.0,134.22999572753906,133.11000061035156,133.32000732421875,98.32665252685547,8334600
